jahr_an_anno,plz_npa,ga_ag,ga_ag_flag,hta_adt_meta_prezzo,hta_adt_meta_prezzo_flag,bevolkerung,anteil_ga_besitzer,anteil_hta_besitzer_
2017,1623,34.0,,188.0,,1432.0,2.3743016759776534,13.128491620111731
2017,1626,10.38961038961039,1.0,35.0,,457.0,2.2734377220154025,7.658643326039387
2017,1630,478.0,,2686.0,,17730.0,2.6959954878736605,15.149464184997179
2017,1635,100.0,,614.0,,4819.0,2.0751193193608635,12.741232620875701
2017,1636,36.0,,310.0,,2632.0,1.3677811550151975,11.778115501519757
2017,1637,30.0,,315.0,,2076.0,1.4450867052023122,15.173410404624278
2017,1647,23.0,,68.0,,564.0,4.078014184397163,12.056737588652483
2017,1651,10.38961038961039,1.0,20.0,,290.0,3.582624272279445,6.8965517241379315
2017,1652,10.38961038961039,1.0,59.0,,569.0,1.8259420719877664,10.369068541300528
2017,1657,10.38961038961039,1.0,10.5,2.0,32.0,32.467532467532465,32.8125
2017,1659,26.0,,279.0,,949.0,2.7397260273972606,29.39936775553214
2017,1670,62.0,,175.0,,1708.0,3.629976580796253,10.245901639344263
2017,1673,72.0,,274.0,,2025.0,3.5555555555555554,13.530864197530864
2017,1677,10.38961038961039,1.0,49.0,,339.0,3.0647818258437725,14.454277286135692
2017,1685,10.38961038961039,1.0,42.0,,346.0,3.002777569251558,12.138728323699423
2017,1688,22.0,,45.0,,356.0,6.179775280898877,12.640449438202248
2017,1689,10.38961038961039,1.0,37.0,,385.0,2.6986001011975036,9.610389610389609
2017,1691,23.0,,101.0,,537.0,4.283054003724395,18.808193668528865
2017,1694,50.0,,156.0,,1314.0,3.8051750380517504,11.87214611872146
2017,1715,54.0,,398.0,,1847.0,2.9236599891716297,21.548456957227938
2017,1717,67.0,,275.0,,1230.0,5.4471544715447155,22.35772357723577
2017,1727,34.0,,185.0,,1278.0,2.6604068857589986,14.475743348982787
2017,1730,44.0,,174.0,,1032.0,4.263565891472869,16.86046511627907
2017,1741,60.0,,252.0,,1473.0,4.073319755600815,17.10794297352342
2017,1757,20.0,,147.0,,652.0,3.067484662576687,22.54601226993865
2017,1762,105.0,,628.0,,3178.0,3.3039647577092506,19.7608558842039
2017,1773,41.0,,179.0,,1086.0,3.7753222836095763,16.482504604051567
2017,1776,10.38961038961039,1.0,66.0,,452.0,2.2985863693828295,14.601769911504425
2017,1783,23.0,,98.0,,544.0,4.227941176470589,18.014705882352942
2017,1791,64.0,,256.0,,1489.0,4.298186702484889,17.192746809939557
2017,1796,98.0,,282.0,,1124.0,8.718861209964412,25.088967971530252
2017,1797,25.0,,132.0,,495.0,5.05050505050505,26.666666666666668
2017,1800,1155.0,,6940.0,,19780.0,5.839231547017189,35.085945399393324
2017,1802,114.0,,883.0,,2220.0,5.135135135135135,39.77477477477477
2017,1806,191.0,,1736.0,,5126.0,3.7261022239563015,33.86656262192743
2017,1815,385.0,,2090.0,,9103.0,4.229374931341316,22.959463912995716
2017,1822,80.0,,722.0,,1962.0,4.077471967380224,36.79918450560652
2017,1845,36.0,,214.0,,1058.0,3.402646502835539,20.226843100189036
2017,1852,35.0,,262.0,,1636.0,2.139364303178484,16.014669926650367
2017,1860,556.0,,2197.0,,9957.0,5.5840112483679825,22.064878979612335
2017,1864,10.38961038961039,1.0,63.0,,293.0,3.545942112495014,21.50170648464164
2017,1872,126.0,,631.0,,3808.0,3.308823529411765,16.570378151260506
2017,1874,24.0,,325.0,,1324.0,1.8126888217522659,24.54682779456193
2017,1875,24.0,,144.0,,770.0,3.1168831168831166,18.7012987012987
2017,1891,23.0,,137.0,,735.0,3.1292517006802725,18.639455782312925
2017,1898,32.0,,246.0,,905.0,3.5359116022099446,27.18232044198895
2017,1913,91.0,,485.0,,2541.0,3.5812672176308538,19.086973632428176
2017,1914,10.38961038961039,1.0,133.0,,880.0,1.1806375442739079,15.113636363636363
2017,1925,21.0,,117.0,,419.0,5.011933174224343,27.9236276849642
2017,1932,10.38961038961039,1.0,103.0,,846.0,1.2280863344693131,12.174940898345154
2017,1933,31.0,,146.0,,1096.0,2.8284671532846715,13.321167883211679
2017,1944,10.38961038961039,1.0,31.0,,129.0,8.053961542333635,24.031007751937985
2017,1945,10.38961038961039,1.0,82.0,,755.0,1.3761073363722371,10.860927152317881
2017,1946,0.0,,23.0,,182.0,0.0,12.637362637362639
2017,1947,30.0,,172.0,,1245.0,2.4096385542168672,13.815261044176706
2017,1961,10.38961038961039,1.0,58.0,,231.0,4.497666835329173,25.108225108225106
2017,1966,99.0,,864.0,,3322.0,2.980132450331126,26.00842865743528
2017,1969,20.0,,201.0,,710.0,2.8169014084507045,28.30985915492958
2017,1994,34.0,,188.0,,943.0,3.6055143160127257,19.936373276776248
2017,2000,2943.0,,10490.0,,33503.0,8.784287974211265,31.310628898904575
2017,2024,68.0,,468.0,,2440.0,2.7868852459016393,19.18032786885246
2017,2037,33.0,,245.0,,1011.0,3.2640949554896146,24.23343224530168
2017,2042,8.648936170212766,1.0,99.0,,506.0,1.7092759229669496,19.565217391304348
2017,2043,8.648936170212766,1.0,121.0,,755.0,1.14555445963083,16.02649006622517
2017,2063,32.0,,208.0,,971.0,3.29557157569516,21.42121524201854
2017,2065,38.0,,195.0,,1114.0,3.4111310592459603,17.504488330341115
2017,2068,141.0,,732.0,,2639.0,5.342932929139826,27.737779461917395
2017,2114,53.0,,493.0,,3519.0,1.5061096902529127,14.009661835748792
2017,2300,929.0,,6676.0,,38668.0,2.4025033619530363,17.264921899244854
2017,2325,8.648936170212766,1.0,31.0,,205.0,4.218993253762324,15.121951219512194
2017,2333,8.648936170212766,1.0,100.0,,629.0,1.3750295978080709,15.89825119236884
2017,2345,42.0,,252.0,,1811.0,2.319160684704583,13.9149641082275
2017,2363,8.648936170212766,1.0,10.5,2.0,123.0,7.031655422937208,8.536585365853659
2017,2512,35.0,,141.0,,315.0,11.11111111111111,44.76190476190476
2017,2518,20.0,,161.0,,724.0,2.7624309392265194,22.23756906077348
2017,2534,72.0,,274.0,,1221.0,5.896805896805897,22.44062244062244
2017,2537,8.648936170212766,1.0,61.0,,205.0,4.218993253762324,29.756097560975608
2017,2538,8.648936170212766,1.0,49.0,,182.0,4.752162730886135,26.923076923076927
2017,2543,320.0,,1371.0,,5071.0,6.310392427529087,27.03608755669493
2017,2556,64.0,,355.0,,1124.0,5.693950177935943,31.583629893238435
2017,2563,425.0,,1649.0,,4019.0,10.574769843244589,41.030106991789
2017,2572,258.0,,908.0,,2248.0,11.476868327402135,40.3914590747331
2017,2604,37.0,,99.0,,484.0,7.644628099173554,20.454545454545457
2017,2610,221.0,,1042.0,,5266.0,4.196733763767566,19.787314849981012
2017,2615,42.0,,158.0,,1061.0,3.9585296889726673,14.891611687087652
2017,2712,8.648936170212766,1.0,43.0,,347.0,2.4924888098595868,12.39193083573487
2017,2718,8.648936170212766,1.0,104.0,,678.0,1.2756543023912634,15.339233038348082
2017,2722,8.648936170212766,1.0,71.0,,439.0,1.9701449134881015,16.173120728929383
2017,2735,184.0,,621.0,,3982.0,4.6207935710698145,15.595178302360623
2017,2802,48.0,,243.0,,1408.0,3.409090909090909,17.25852272727273
2017,2803,8.648936170212766,1.0,55.0,,272.0,3.179755944931164,20.22058823529412
2017,2805,8.648936170212766,1.0,73.0,,462.0,1.8720641061066592,15.8008658008658
2017,2814,8.648936170212766,1.0,38.0,,284.0,3.0454000599340723,13.380281690140844
2017,2828,20.0,,98.0,,498.0,4.016064257028113,19.67871485943775
2017,2888,8.648936170212766,1.0,10.5,2.0,64.0,13.513962765957446,16.40625
2017,2889,8.648936170212766,1.0,10.5,2.0,125.0,6.919148936170213,8.4
2017,2900,229.0,,1662.0,,6876.0,3.3304246655031995,24.17102966841187
2017,2902,28.0,,161.0,,1076.0,2.6022304832713754,14.962825278810408
2017,2908,8.648936170212766,1.0,40.0,,397.0,2.178573342622863,10.075566750629722
2017,2924,8.648936170212766,1.0,20.0,,207.0,4.178230033919211,9.66183574879227
2017,2932,8.648936170212766,1.0,86.0,,732.0,1.1815486571328917,11.748633879781423
2017,2944,8.648936170212766,1.0,87.0,,665.0,1.3005919052951527,13.082706766917292
2017,2946,8.648936170212766,1.0,69.0,,426.0,2.030266706622715,16.197183098591548
2017,3004,521.0,,1607.0,,3489.0,14.932645457151047,46.05904270564632
2017,3008,1798.0,,5216.0,,10080.0,17.837301587301585,51.74603174603174
2017,3012,3373.0,,7228.0,,13872.0,24.315167243367934,52.10495963091119
2017,3015,384.0,,944.0,,2842.0,13.51161154116819,33.21604503870513
2017,3019,62.0,,361.0,,865.0,7.167630057803468,41.73410404624278
2017,3036,51.0,,323.0,,908.0,5.616740088105726,35.5726872246696
2017,3038,116.0,,599.0,,1391.0,8.339324227174695,43.062544931703805
2017,3066,251.0,,1418.0,,3354.0,7.4836016696481815,42.27787716159809
2017,3083,25.0,,195.0,,531.0,4.708097928436912,36.72316384180791
2017,3123,957.0,,4549.0,,11035.0,8.672405980969641,41.22338015405528
2017,3132,165.0,,806.0,,2218.0,7.439134355275023,36.339044183949504
2017,3152,11.67142857142857,1.0,180.0,,692.0,1.6866226259289843,26.01156069364162
2017,3157,11.67142857142857,1.0,91.0,,352.0,3.3157467532467533,25.85227272727273
2017,3159,11.67142857142857,1.0,42.0,,217.0,5.378538512179065,19.35483870967742
2017,3174,133.0,,781.0,,2352.0,5.654761904761904,33.205782312925166
2017,3183,11.67142857142857,1.0,114.0,,446.0,2.6169122357463164,25.56053811659193
2017,3185,330.0,,1196.0,,4113.0,8.023340627279358,29.078531485533674
2017,3202,87.0,,441.0,,1135.0,7.665198237885463,38.85462555066079
2017,3206,88.0,,351.0,,1186.0,7.419898819561552,29.595278246205737
2017,3235,153.0,,444.0,,1457.0,10.501029512697324,30.473575840768703
2017,3250,1233.0,,4744.0,,12839.0,9.603551678479631,36.94991821792974
2017,3255,49.0,,382.0,,1121.0,4.371097234611954,34.07671721677074
2017,3263,42.0,,260.0,,859.0,4.889406286379511,30.267753201396975
2017,3264,53.0,,276.0,,992.0,5.342741935483871,27.82258064516129
2017,3273,83.0,,437.0,,1354.0,6.129985228951256,32.274741506646976
2017,3280,718.0,,2316.0,,7519.0,9.549142173161325,30.801968346854636
2017,3286,97.0,,358.0,,953.0,10.178384050367262,37.565582371458554
2017,3366,52.0,,203.0,,645.0,8.062015503875969,31.472868217054263
2017,3368,22.0,,180.0,,701.0,3.138373751783167,25.67760342368046
2017,3376,11.67142857142857,1.0,86.0,,378.0,3.0876795162509443,22.75132275132275
2017,3380,161.0,,767.0,,2581.0,6.237892289810151,29.717163889965132
2017,3400,2027.0,,6431.0,,15915.0,12.73641218975809,40.40841972981464
2017,3413,11.67142857142857,1.0,146.0,,496.0,2.3531105990783407,29.43548387096774
2017,3424,11.67142857142857,1.0,88.0,,334.0,3.494439692044482,26.347305389221553
2017,3427,364.0,,1423.0,,4286.0,8.492767148856743,33.20111992533831
2017,3433,20.0,,122.0,,508.0,3.937007874015748,24.015748031496063
2017,3437,11.67142857142857,1.0,132.0,,562.0,2.0767666497203865,23.487544483985765
2017,3463,11.67142857142857,1.0,82.0,,335.0,3.484008528784648,24.477611940298505
2017,3464,11.67142857142857,1.0,57.0,,349.0,3.3442488743348338,16.332378223495702
2017,3474,11.67142857142857,1.0,101.0,,363.0,3.2152695789059424,27.823691460055098
2017,3475,11.67142857142857,1.0,90.0,,359.0,3.2510943095901315,25.069637883008358
2017,3507,135.0,,726.0,,1897.0,7.116499736425936,38.27095413811281
2017,3538,34.0,,149.0,,885.0,3.84180790960452,16.836158192090394
2017,3551,22.0,,79.0,,330.0,6.666666666666667,23.93939393939394
2017,3555,167.0,,521.0,,1672.0,9.988038277511961,31.160287081339714
2017,3608,312.0,,1002.0,,2417.0,12.90856433595366,41.45635084815887
2017,3617,45.0,,245.0,,854.0,5.269320843091335,28.688524590163937
2017,3623,11.67142857142857,1.0,104.0,,401.0,2.9105806911293195,25.935162094763093
2017,3627,500.0,,2047.0,,6068.0,8.239947264337507,33.73434410019776
2017,3629,150.0,,693.0,,1847.0,8.121277747698972,37.52030319436925
2017,3632,33.0,,183.0,,547.0,6.03290676416819,33.45521023765996
2017,3633,58.0,,285.0,,822.0,7.0559610705596105,34.67153284671533
2017,3654,122.0,,460.0,,905.0,13.480662983425415,50.828729281767956
2017,3661,551.0,,2103.0,,6006.0,9.174159174159175,35.014985014985015
2017,3665,208.0,,914.0,,2867.0,7.2549703522846185,31.880013951866065
2017,3673,44.0,,267.0,,1291.0,3.408210689388071,20.681642137877613
2017,3674,11.67142857142857,1.0,122.0,,379.0,3.0795326045985676,32.189973614775724
2017,3752,218.0,,786.0,,2460.0,8.861788617886178,31.95121951219512
2017,3755,11.67142857142857,1.0,96.0,,510.0,2.288515406162465,18.823529411764707
2017,3770,237.0,,895.0,,2517.0,9.415971394517282,35.558204211362735
2017,3781,11.67142857142857,1.0,63.0,,225.0,5.187301587301587,28.0
2017,3782,25.0,,262.0,,835.0,2.9940119760479043,31.377245508982035
2017,3784,11.67142857142857,1.0,142.0,,452.0,2.582174462705436,31.415929203539825
2017,3785,11.67142857142857,1.0,150.0,,529.0,2.206319200648123,28.35538752362949
2017,3857,11.67142857142857,1.0,94.0,,277.0,4.2135121196493035,33.935018050541515
2017,3864,11.67142857142857,1.0,118.0,,267.0,4.371321562332798,44.19475655430712
2017,3903,87.0,,356.0,,823.0,10.571081409477522,43.256379100850545
2017,3906,155.0,,832.0,,1636.0,9.474327628361857,50.85574572127139
2017,3908,33.0,,123.0,,366.0,9.016393442622952,33.606557377049185
2017,3912,115.0,,354.0,,862.0,13.341067285382831,41.067285382830626
2017,3916,43.0,,94.0,,244.0,17.62295081967213,38.52459016393443
2017,3917,57.0,,161.0,,346.0,16.47398843930636,46.53179190751445
2017,3920,373.0,,2999.0,,5714.0,6.527826391319566,52.48512425621281
2017,3924,179.0,,704.0,,1895.0,9.445910290237467,37.150395778364114
2017,3925,108.0,,489.0,,1313.0,8.225437928408224,37.24295506473724
2017,3926,24.0,,120.0,,239.0,10.0418410041841,50.2092050209205
2017,3933,85.0,,335.0,,558.0,15.232974910394265,60.03584229390681
2017,3934,48.0,,134.0,,280.0,17.142857142857142,47.85714285714286
2017,3940,143.0,,552.0,,1384.0,10.332369942196532,39.884393063583815
2017,3947,23.0,,64.0,,186.0,12.365591397849462,34.40860215053763
2017,3953,213.0,,691.0,,1775.0,12.0,38.929577464788736
2017,3954,111.0,,549.0,,1433.0,7.745987438939288,38.311235170969994
2017,3961,123.0,,688.0,,2575.0,4.776699029126213,26.718446601941746
2017,3963,264.0,,2292.0,,7104.0,3.7162162162162162,32.263513513513516
2017,3975,44.0,,968.0,,2066.0,2.1297192642787994,46.85382381413359
2017,3982,114.0,,356.0,,935.0,12.192513368983956,38.074866310160424
2017,3983,97.0,,333.0,,753.0,12.881806108897742,44.223107569721115
2017,3985,45.0,,219.0,,441.0,10.204081632653061,49.65986394557823
2017,3988,44.0,,175.0,,441.0,9.977324263038549,39.682539682539684
2017,3989,28.0,,149.0,,329.0,8.51063829787234,45.2887537993921
2017,3993,44.0,,152.0,,432.0,10.185185185185185,35.18518518518518
2017,4052,1250.0,,7736.0,,20475.0,6.105006105006105,37.78266178266178
2017,4053,1751.0,,6892.0,,21293.0,8.223359789602217,32.3674447001362
2017,4056,1106.0,,6795.0,,20670.0,5.350749879051766,32.873730043541364
2017,4105,96.0,,1085.0,,3408.0,2.816901408450704,31.836854460093896
2017,4142,483.0,,3493.0,,12120.0,3.9851485148514847,28.820132013201317
2017,4144,455.0,,3372.0,,9287.0,4.899321632389361,36.308818778938296
2017,4145,11.253731343283581,1.0,232.0,,884.0,1.273046532045654,26.244343891402714
2017,4226,89.0,,642.0,,3849.0,2.312288906209405,16.679657053780204
2017,4253,11.253731343283581,1.0,53.0,,384.0,2.9306592039800994,13.802083333333334
2017,4305,11.253731343283581,1.0,108.0,,395.0,2.849045909692046,27.341772151898738
2017,4310,603.0,,3392.0,,13305.0,4.532130777903044,25.494175122134536
2017,4312,139.0,,1049.0,,3929.0,3.5377958768134388,26.698905573937388
2017,4315,11.253731343283581,1.0,214.0,,882.0,1.2759332588756895,24.263038548752835
2017,4316,11.253731343283581,1.0,127.0,,792.0,1.420925674657018,16.035353535353536
2017,4324,22.0,,190.0,,1051.0,2.093244529019981,18.078020932445288
2017,4333,11.253731343283581,1.0,194.0,,911.0,1.2353162835657059,21.295279912184412
2017,4411,70.0,,524.0,,1303.0,5.372217958557175,40.21488871834229
2017,4413,31.0,,249.0,,1008.0,3.075396825396825,24.702380952380953
2017,4415,151.0,,1155.0,,5054.0,2.9877324891175308,22.85318559556787
2017,4418,45.0,,400.0,,1598.0,2.8160200250312895,25.03128911138924
2017,4422,54.0,,352.0,,1622.0,3.3292231812577064,21.701602959309493
2017,4437,34.0,,214.0,,1174.0,2.8960817717206133,18.228279386712096
2017,4443,11.253731343283581,1.0,121.0,,416.0,2.705223880597015,29.086538461538463
2017,4445,11.253731343283581,1.0,71.0,,227.0,4.957590900124925,31.277533039647576
2017,4451,21.0,,146.0,,609.0,3.4482758620689653,23.973727422003282
2017,4467,11.253731343283581,1.0,228.0,,767.0,1.4672400708322793,29.72620599739244
2017,4494,11.253731343283581,1.0,176.0,,486.0,2.315582580922548,36.21399176954733
2017,4497,35.0,,211.0,,777.0,4.504504504504505,27.155727155727156
2017,4514,108.0,,586.0,,1492.0,7.238605898123325,39.27613941018767
2017,4523,11.253731343283581,1.0,109.0,,360.0,3.1260364842454393,30.27777777777778
2017,4536,69.0,,401.0,,1437.0,4.801670146137787,27.905358385525403
2017,4556,107.0,,620.0,,1805.0,5.92797783933518,34.34903047091413
2017,4566,150.0,,950.0,,2988.0,5.020080321285141,31.79384203480589
2017,4577,34.0,,98.0,,257.0,13.229571984435799,38.13229571984436
2017,4579,11.253731343283581,1.0,50.0,,181.0,6.217531128885957,27.624309392265197
2017,4583,29.0,,176.0,,567.0,5.114638447971781,31.040564373897706
2017,4615,0.0,,10.5,2.0,15.0,0.0,70.0
2017,4625,142.0,,605.0,,2173.0,6.534744592728947,27.841693511274737
2017,4629,108.0,,401.0,,1742.0,6.199770378874857,23.0195177956372
2017,4632,608.0,,1564.0,,6497.0,9.3581653070648,24.072648914883793
2017,4633,24.0,,114.0,,309.0,7.766990291262136,36.89320388349515
2017,4653,140.0,,513.0,,2199.0,6.366530241018644,23.328785811732605
2017,4702,512.0,,1555.0,,6263.0,8.174996008302731,24.828357017403803
2017,4710,304.0,,1379.0,,6095.0,4.987694831829368,22.62510254306809
2017,4717,100.0,,439.0,,2163.0,4.623208506703652,20.29588534442903
2017,4812,81.0,,266.0,,929.0,8.719052744886975,28.632938643702907
2017,4814,32.0,,221.0,,813.0,3.936039360393604,27.183271832718326
2017,4913,39.0,,139.0,,682.0,5.718475073313783,20.381231671554254
2017,4915,52.0,,259.0,,817.0,6.364749082007344,31.701346389228885
2017,4917,145.0,,444.0,,1713.0,8.464681844716871,25.919439579684763
2017,4932,198.0,,777.0,,2721.0,7.276736493936053,28.555678059536934
2017,4935,11.253731343283581,1.0,103.0,,355.0,3.170065167122136,29.014084507042256
2017,4943,11.253731343283581,1.0,45.0,,279.0,4.033595463542502,16.129032258064516
2017,4953,11.253731343283581,1.0,110.0,,329.0,3.420587034432699,33.43465045592705
2017,5017,0.0,,10.5,2.0,10.0,0.0,105.0
2017,5032,326.0,,1149.0,,3823.0,8.527334554015171,30.054930682709912
2017,5040,250.0,,1145.0,,4239.0,5.897617362585516,27.01108752064166
2017,5042,68.0,,475.0,,1584.0,4.292929292929293,29.98737373737374
2017,5056,11.464285714285714,1.0,61.0,,284.0,4.036720321931589,21.478873239436616
2017,5062,38.0,,153.0,,598.0,6.354515050167224,25.585284280936456
2017,5078,30.0,,159.0,,595.0,5.04201680672269,26.722689075630253
2017,5080,97.0,,469.0,,2405.0,4.033264033264033,19.501039501039504
2017,5082,102.0,,503.0,,2327.0,4.383326171035668,21.61581435324452
2017,5085,22.0,,195.0,,961.0,2.2892819979188346,20.29136316337149
2017,5102,392.0,,1443.0,,5377.0,7.290310582108982,26.83652594383485
2017,5106,103.0,,376.0,,1447.0,7.118175535590877,25.98479612992398
2017,5107,132.0,,596.0,,1724.0,7.65661252900232,34.5707656612529
2017,5112,27.0,,226.0,,824.0,3.2766990291262137,27.42718446601942
2017,5200,1448.0,,3650.0,,10003.0,14.475657302809157,36.489053284014794
2017,5222,170.0,,457.0,,1207.0,14.084507042253522,37.86246893123447
2017,5223,134.0,,519.0,,1486.0,9.01749663526245,34.92597577388964
2017,5225,118.0,,527.0,,1553.0,7.598197037990985,33.93432066967161
2017,5237,11.464285714285714,1.0,111.0,,396.0,2.895021645021645,28.03030303030303
2017,5242,333.0,,1451.0,,6895.0,4.829586656997825,21.044234952864397
2017,5243,61.0,,326.0,,1054.0,5.787476280834915,30.92979127134725
2017,5277,11.464285714285714,1.0,81.0,,261.0,4.392446633825944,31.03448275862069
2017,5315,11.464285714285714,1.0,105.0,,327.0,3.5058977719528173,32.11009174311926
2017,5317,11.464285714285714,1.0,78.0,,301.0,3.808732795443759,25.913621262458474
2017,5322,80.0,,325.0,,1635.0,4.892966360856269,19.877675840978593
2017,5323,55.0,,130.0,,740.0,7.4324324324324325,17.56756756756757
2017,5324,48.0,,217.0,,880.0,5.454545454545454,24.659090909090907
2017,5326,42.0,,110.0,,684.0,6.140350877192982,16.08187134502924
2017,5400,2070.0,,5830.0,,13513.0,15.318582106120033,43.14363945829941
2017,5413,155.0,,898.0,,2899.0,5.346671265953777,30.976198689203173
2017,5415,446.0,,2402.0,,7148.0,6.239507554560716,33.603805260212646
2017,5417,418.0,,2016.0,,6260.0,6.677316293929712,32.204472843450475
2017,5464,11.464285714285714,1.0,62.0,,309.0,3.7101248266296807,20.06472491909385
2017,5467,11.464285714285714,1.0,113.0,,458.0,2.5031191515907674,24.672489082969435
2017,5522,72.0,,344.0,,1529.0,4.708960104643558,22.49836494440811
2017,5608,74.0,,592.0,,2203.0,3.359055832955061,26.87244666364049
2017,5614,122.0,,655.0,,2840.0,4.295774647887324,23.063380281690144
2017,5616,132.0,,701.0,,2455.0,5.3767820773930755,28.55397148676171
2017,5619,49.0,,332.0,,1462.0,3.3515731874145005,22.70861833105335
2017,5620,480.0,,2078.0,,6608.0,7.263922518159807,31.446731234866828
2017,5624,63.0,,254.0,,1037.0,6.075216972034716,24.493731918997106
2017,5625,11.464285714285714,1.0,82.0,,354.0,3.238498789346247,23.163841807909606
2017,5634,119.0,,786.0,,2877.0,4.13625304136253,27.320125130344106
2017,5647,77.0,,489.0,,1575.0,4.888888888888888,31.047619047619047
2017,5702,362.0,,1301.0,,4664.0,7.761578044596912,27.89451114922813
2017,5724,44.0,,284.0,,1214.0,3.6243822075782535,23.393739703459637
2017,5745,138.0,,742.0,,3740.0,3.6898395721925135,19.83957219251337
2017,6004,1335.0,,4668.0,,9309.0,14.340960360941024,50.14502094747019
2017,6005,2817.0,,10708.0,,22208.0,12.684618155619596,48.21685878962536
2017,6012,155.0,,1139.0,,3240.0,4.78395061728395,35.154320987654316
2017,6014,415.0,,2092.0,,9426.0,4.402715892213028,22.19393167833652
2017,6019,7.723076923076923,1.0,120.0,,456.0,1.6936572199730093,26.31578947368421
2017,6020,1005.0,,5625.0,,23108.0,4.3491431538861,24.34221914488489
2017,6024,79.0,,810.0,,2214.0,3.5682023486901535,36.58536585365854
2017,6026,96.0,,906.0,,2689.0,3.570100409074005,33.69282261063592
2017,6027,21.0,,283.0,,1039.0,2.021174205967276,27.237728585178054
2017,6028,7.723076923076923,1.0,60.0,,244.0,3.1651954602774275,24.59016393442623
2017,6033,283.0,,1871.0,,5561.0,5.089012767487862,33.645027872684764
2017,6034,65.0,,759.0,,2537.0,2.562081198265668,29.917225068979107
2017,6042,45.0,,354.0,,1303.0,3.4535686876438985,27.168073676132
2017,6047,85.0,,639.0,,1369.0,6.208911614317019,46.67640613586559
2017,6052,248.0,,2090.0,,5672.0,4.372355430183357,36.84767277856135
2017,6055,133.0,,1729.0,,5312.0,2.5037650602409642,32.54894578313253
2017,6060,247.0,,2661.0,,6457.0,3.825305869598885,41.211088740901346
2017,6078,43.0,,790.0,,2129.0,2.0197275716298733,37.1066228276186
2017,6084,7.723076923076923,1.0,57.0,,151.0,5.11462047885889,37.74834437086093
2017,6154,7.723076923076923,1.0,48.0,,413.0,1.8699944123672938,11.62227602905569
2017,6163,7.723076923076923,1.0,107.0,,484.0,1.5956770502225048,22.107438016528928
2017,6173,49.0,,253.0,,1088.0,4.5036764705882355,23.253676470588236
2017,6205,83.0,,603.0,,1656.0,5.01207729468599,36.41304347826087
2017,6213,36.0,,238.0,,786.0,4.580152671755725,30.279898218829516
2017,6233,73.0,,542.0,,2357.0,3.0971574034789984,22.995333050487908
2017,6236,7.723076923076923,1.0,62.0,,248.0,3.1141439205955335,25.0
2017,6244,104.0,,708.0,,2619.0,3.9709812905689197,27.033218785796105
2017,6248,7.723076923076923,1.0,160.0,,656.0,1.177298311444653,24.390243902439025
2017,6260,292.0,,1413.0,,5223.0,5.590656710702661,27.053417576105687
2017,6262,32.0,,312.0,,1101.0,2.9064486830154403,28.337874659400544
2017,6277,32.0,,210.0,,876.0,3.65296803652968,23.972602739726025
2017,6300,2759.0,,13241.0,,27591.0,9.999637562973433,47.99028668768801
2017,6318,197.0,,1518.0,,3671.0,5.366385181149551,41.35113048215745
2017,6330,920.0,,5446.0,,13979.0,6.5813005222118885,38.958437656484726
2017,6344,60.0,,515.0,,1371.0,4.3763676148796495,37.563822027716995
2017,6354,71.0,,473.0,,1341.0,5.294556301267711,35.27218493661447
2017,6356,20.0,,50.0,,139.0,14.388489208633093,35.97122302158273
2017,6370,423.0,,4463.0,,10370.0,4.07907425265188,43.037608486017355
2017,6387,7.723076923076923,1.0,50.0,,204.0,3.7858220211161386,24.509803921568626
2017,6402,72.0,,532.0,,1222.0,5.8919803600654665,43.53518821603928
2017,6403,373.0,,3328.0,,8782.0,4.247324071965384,37.895695741289
2017,6417,61.0,,582.0,,1930.0,3.1606217616580308,30.15544041450777
2017,6436,61.0,,748.0,,3513.0,1.7364076288072874,21.29234272701395
2017,6465,7.723076923076923,1.0,154.0,,710.0,1.0877573131094258,21.690140845070424
2017,6467,193.0,,1652.0,,5043.0,3.8270870513583186,32.75827880230022
2017,6476,7.723076923076923,1.0,40.0,,157.0,4.919157275845174,25.477707006369425
2017,6490,58.0,,423.0,,1355.0,4.280442804428044,31.217712177121772
2017,6491,7.723076923076923,1.0,49.0,,145.0,5.326259946949603,33.793103448275865
2017,6518,7.723076923076923,1.0,89.0,,817.0,0.9452970530081913,10.893512851897185
2017,6527,7.723076923076923,1.0,92.0,,1511.0,0.5111235554650512,6.088682991396427
2017,6532,7.723076923076923,1.0,127.0,,1738.0,0.444365760821457,7.307249712313003
2017,6537,20.0,,78.0,,1058.0,1.890359168241966,7.3724007561436675
2017,6540,7.723076923076923,1.0,34.0,,238.0,3.2449903038138332,14.285714285714286
2017,6547,0.0,,10.5,2.0,48.0,0.0,21.875
2017,6558,7.723076923076923,1.0,79.0,,785.0,0.9838314551690348,10.063694267515924
2017,6571,7.723076923076923,1.0,10.5,2.0,40.0,19.307692307692307,26.25
2017,6578,0.0,,25.0,,111.0,0.0,22.52252252252252
2017,6599,7.723076923076923,1.0,10.5,2.0,183.0,4.220260613703237,5.7377049180327875
2017,6600,209.0,,2328.0,,17153.0,1.2184457529295167,13.571969917798636
2017,6611,7.723076923076923,1.0,10.5,2.0,139.0,5.556170448256779,7.553956834532373
2017,6675,7.723076923076923,1.0,58.0,,463.0,1.668051171290912,12.526997840172786
2017,6676,7.723076923076923,1.0,28.0,,279.0,2.768127929418252,10.03584229390681
